Record Number,Common Name,Code,Scientific (Latin) Name,Locality,Observation Date,Observer,Breeding Evidence,Nest Structure or Substrate,Nest Height (meters),Observation Details,Comments,Latitude,Longitude,Location Certainty (meters),Elevation (meters),Photo Link,Sources,x,y
8257,Song Sparrow,SOSP,Melospiza melodia,Isla Vista,6 Jun 2019,"Hubbard, D.",Fledgling out of Nest--Brancher,,,"One fledgling: tail < 1 inch long, rictal flange apparent without optics, flight feathers short. Short flight bouts to 5 cm (2 inches) off ground and less than 0.6 m (two feet long).Â ",Perhaps second brood. Within 5 meters of likely first nest site in Amaryllis belladona or second nest site in Rosa.,34.41069,-119.86934,10,8,,ID1269,-13343793.890525777,4084081.874602212
8310,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Atascadero Ck mitigation area",2 Jun 2019,"Altstatt, J.",Feeding Fledgling,,,Adult feeding one fledgling,"Near turtle pond, where someone has been spreading bird seed",34.42481,-119.80266,5,11,https://tinyurl.com/y3r3yjnt,ID1322,-13336371.106879685,4085987.266753367
8351,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB, Main Campus",11 Jun 2019,"Compton, D.",Feeding Fledgling,,,"Fledgling is persistently begging, very mobile.",eBird S57290947,34.41306,-119.85063,20,13,,ID1367,-13341711.102853037,4084401.666540053
8462,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Tecolote Ck",30 Jun 2019,"Holmgren, M.",Fledgling out of Nest--Brancher,,,Ventriloqual sounds of nestling/fledgling with adults attending nervously.,eBird S57820139,34.44802,-119.91769,20,31,,ID1470,-13349176.187905634,4089119.988268092
8463,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Tecolote Ck",30 Jun 2019,"Holmgren, M.",Carrying Food,,,Adults trying to deliver food to ventriloquist fledgling,eBird S57820139,34.46007,-119.91663,15,55,,ID1471,-13349058.189245393,4090746.755244096
8464,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Tecolote Ck",30 Jun 2019,"Holmgren, M.",Delivering Food to Nest or Cavity,,,Adult delivering large larvae into willow thicket.,eBird S57820139,34.44959,-119.91783,15,35,,ID1472,-13349191.772634344,4089331.927181404
8578,Song Sparrow,SOSP,Melospiza melodia,"Carpinteria, Rincon Ck",11 Jul 2019,"Haupt, D.",Fledgling under Parental Care,,,Adult feeding /teaching fledgling how to forage.,,34.37949,-119.47617,10,21,,ID1585,-13300026.406330587,4079872.7998111863
8639,Song Sparrow,SOSP,Melospiza melodia,"Cachuma Lake, south shore",21 Jul 2019,"Holmgren, M.",Fledgling out of Nest--Brancher,,,"Short-tailed, weak-flying presumed fledgling flew into bush.",,34.57271,-119.94965,40,229,,ID1625,-13352733.958831389,4105964.6888048435
8648,Song Sparrow,SOSP,Melospiza melodia,"Goleta, COPR, W side of Devereux Slough",23 Jul 2019,"Holmgren, M.",Carrying Food,,,adult holding onto small food item awaiting delivery.,,34.41502,-119.87766,15,6,,ID1632,-13344720.06868918,4084666.1426679543
8649,Song Sparrow,SOSP,Melospiza melodia,"Goleta, North Campus Open Space (NCOS)",24 Jul 2019,"Holmgren, M.",Family Group in Close Association,,,Family of 5 with adult singing plus fledgling,,34.422,-119.8728,10,4,,,-13344179.055963924,4085608.051877647
8665,Song Sparrow,SOSP,Melospiza melodia,"Goleta, COPR",23 Jul 2019,"Holmgren, M.",Carrying Food,,,Adult perched with medium-sized food item in bill.,With J. Nielsen,34.4151,-119.87768,40,5,,,-13344722.295078997,4084676.937743606
8673,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Tecolote Ck",27 Jul 2019,"Holmgren, M.",Family Group in Close Association,,,Family group of 4 close together,,34.44943,-119.91785,15,29,,ID1650,-13349193.99902416,4089310.3281289493
8753,Song Sparrow,SOSP,Melospiza melodia,"Goleta, North Campus Open Space (NCOS)",14 Aug 2019,"Holmgren, M.",Fledgling under Parental Care,,,Adult with one not very mature fledgling.,,34.41774,-119.87404,10,3.4,,ID1716,-13344317.092132507,4085033.181033495
8754,Song Sparrow,SOSP,Melospiza melodia,"Goleta, North Campus Open Space (NCOS)",14 Aug 2019,"Holmgren, M.",Fledgling under Parental Care,,,adult tending 3 semi-independent fledglings,,34.42148,-119.8778,10,7.1,,ID1717,-13344735.65341789,4085537.878280347
8761,Song Sparrow,SOSP,Melospiza melodia,"Goleta, North Campus Open Space (NCOS)",14 Aug 2019,"Holmgren, M.",Fledgling under Parental Care,,,Adult with one not very mature fledgling.,,34.41774,-119.87404,10,3.4,,ID1716,-13344317.092132507,4085033.181033495
8762,Song Sparrow,SOSP,Melospiza melodia,"Goleta, North Campus Open Space (NCOS)",14 Aug 2019,"Holmgren, M.",Fledgling under Parental Care,,,Adult tending 3 semi-independent fledglings,,34.42148,-119.8778,10,7.1,,ID1717,-13344735.65341789,4085537.878280347
8766,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Old Town",18 Jul 2019,"Altstatt, J.",Feeding Fledgling,,,"Foraging adult followed by begging fledgling, adult feeding fledgling",Orange/Mandarin Avenue. Song sparrows are in my yard year-round,34.43732,-119.8288,5,7,https://tinyurl.com/y4sf5ryl,ID1722,-13339280.998369021,4087675.6699006534
8786,Song Sparrow,SOSP,Melospiza melodia,"Goleta, North Campus Open Space (NCOS)",13 Jul 2019,"Compton, D.",Fledgling Begging,,,"Begging fledglings under parental care. 2 staying more or less put, with 2 adults in attendance. No feeding observed.",eBird S58149751,34.42046,-119.87658,20,5,,ID1742,-13344599.843639124,4085400.231337886
9002,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Atascadero Ck mitigation area",24 Mar 2020,"Altstatt, J.",Courtship or Display,,,one bird chasing the other and begging/flapping wings.,in mitigation corridor,34.42562,-119.80168,5,9,,ID1872,-13336262.013778707,4086096.5801695567
9156,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Atascadero Ck mitigation area",22 Apr 2020,"Altstatt, J.",Carrying Food,"blackberry, poison oak, oxalis",,two adults carrying food collected in oak,south of turtle pond,34.42451,-119.80245,5,13.4,https://tinyurl.com/yagxhw7e,ID2032,-13336347.729786616,4085946.780571704
9171,Song Sparrow,SOSP,Melospiza melodia,"Goleta, North Campus Open Space (NCOS)",22 Apr 2020,"Holmgren, M.",No Suitable Category,Salicornia,0,Twice carrying nest material from the stream channel 20 m to a dense patch of Salicornia.,Editor's note: Odd that nest material would be what was carried from the stream channel. Perhaps it was delivering food.,34.42159,-119.87249,10,3.8,,ID2048,-13344144.546921778,4085552.722658764
9195,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Atascadero Ck",26 Apr 2020,"Kibler, C.",Carrying Nesting Material,,,Carrying nesting materials,", near San Marcos Road, south side",34.42833,-119.79357,6,9.9,,ID2074,-13335359.212708373,4086462.3154718466
9329,Song Sparrow,SOSP,Melospiza melodia,Carpinteria Ck,8 May 2020,"Denholtz, R.",Delivering Food to Nest or Cavity,,,Seen for an hour foraging successfully in a 10 meter patch on east side of Carpinteria Creek repeatedly carrying food into the depth of the patch,,34.3925,-119.5158,15,10.8,,ID2207,-13304437.997750726,4081627.739314692
9385,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Tecolote Ck",10 May 2020,"Holmgren, M.",Carrying Food,,,Adult of pair carrying and continuing to gather small insects. Seemed to be trying to get into a nest.,,34.44991,-119.91795,4,34.5,,ID2267,-13349205.13097324,4089375.12541044
9386,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Tecolote Ck",10 May 2020,"Holmgren, M.",Carrying Food,,,Adult carrying food,,34.4502,-119.91759,10,37.7,,ID2268,-13349165.055956556,4089414.2739484636
9550,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Atascadero Ck mitigation area",26 May 2020,"Holmgren, M.",Juvenile Independent,,,Juvenile consistently foraging on its own in about 6 min of observation.,This is the first independent juvenile of any species I've seen this breeding season.,34.42485,-119.80507,15,9.7,,ID2445,-13336639.386852495,4085992.6649218984
9557,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",27 May 2020,"Holmgren, M.",Fledgling under Parental Care,,,Two adults tending one fledgling.,,34.40841,-119.84412,10,4.2,,ID2452,-13340986.412967974,4083774.23521331
9558,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",27 May 2020,"Holmgren, M.",Carrying Food,,,Carrying food at Lagoon western wetland,,34.41094,-119.85131,10,6.3,,ID2453,-13341786.800106775,4084115.607501486
9559,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",27 May 2020,"Holmgren, M.",Copulation,,,Copulation,,34.41145,-119.84993,10,3.1,,ID2454,-13341633.179209482,4084184.42292864
9560,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",27 May 2020,"Holmgren, M.",Carrying Nesting Material,,,Adult carrying large piece of white tissue or toilet paper to shrub.,,34.41133,-119.85035,10,3.6,,ID2455,-13341679.933395617,4084168.231025677
9592,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Atascadero Ck mitigation area",1 Jun 2020,"Altstatt, J.",Carrying Food,,,"Adult carrying beak-full of various insects, looking furtive",No nest or young observed,34.42543,-119.80284,5,8.8,https://tinyurl.com/y82sux7l,ID2492,-13336391.144388027,4086070.938655861
9756,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Lake Los Carneros",17 Jun 2020,"Holmgren, M.",Fledgling out of Nest--Brancher,,,2 apparently independent fledglings together but foraging on their own,,34.44303,-119.84889,10,23.2,,ID2659,-13341517.406939056,4088446.399955307
9857,Song Sparrow,SOSP,Melospiza melodia,"Goleta, San Jose Ck",26 Jun 2020,"Altstatt, J.",Feeding Fledgling,,,"Fledgling under adult care, begging and being fed",Armitos Park,34.43809,-119.81872,5,13.8,https://tinyurl.com/y2gyvktd,ID2772,-13338158.897901824,4087779.6006534817
9862,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Old Town",18 Jun 2020,"Altstatt, J.",Fledgling under Parental Care,Eugenia hedge,3,One fresh fledgling under close parental care in my yard.,Orange/Mandarin avenue. My dog alerted me to nestling sounds in my hedge several days prior to the fledgling appearing.,34.43729,-119.82858,5,7.2,https://tinyurl.com/yy6k9p2h,ID2777,-13339256.508081047,4087671.620669927
9876,Song Sparrow,SOSP,Melospiza melodia,"Goleta Slough, Atascadero Ck",23 May 2020,"Compton, D.",Juvenile Independent,,,2 juveniles seemed independent.,,34.42468,-119.80563,20,9.7,,ID2791,-13336701.72576734,4085969.7227234766
9877,Song Sparrow,SOSP,Melospiza melodia,"Goleta Slough, Atascadero Ck",23 May 2020,"Compton, D.",Fledgling under Parental Care,,,Fledgling begging and under parental care.,,34.42482,-119.8028,20,11.4,,ID2792,-13336386.691608395,4085988.616295256
9904,Song Sparrow,SOSP,Melospiza melodia,"Santa Barbara, San Roque Ck",28 Jun 2020,"Jackson, I.",Fledgling Begging,,,Immature begging with calls and a wing quiver. No feeding was actually witnessed.,,34.45079,-119.73446,15,92.7,,ID2820,-13328779.117607584,4089493.92139369
9966,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Tecolote Ck",8 Jul 2020,"Holmgren, M.",Fledgling under Parental Care,,,Fledgling semi-independent with adult,There were several of these semi-independent fledglings along the creek today.,34.44105,-119.918,10,18.9,,ID2884,-13349210.69694778,4088179.135581934
9974,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Tecolote Ck",9 Jul 2020,"Holmgren, M.",Fledgling under Parental Care,,,Family of fledglings and adults in chase while feeding on elderberry,,34.46507,-119.91487,15,66.4,,ID2892,-13348862.266941596,4091421.831208314
9988,Song Sparrow,SOSP,Melospiza melodia,"Montecito, Buena Vista Ck",8 Jul 2020,"Ballard, L.",Fledgling under Parental Care,,,Adult being followed by two fledglings,0.5 miles north of Park Ln,34.45322,-119.61167,5,295.1,,ID2905,-13315110.197333077,4089821.9668025183
10007,Song Sparrow,SOSP,Melospiza melodia,"Montecito, Cold Spring Cyn",13 Jul 2020,"Ballard, L.",Fledgling with Presumed Parent,,,"Fledgling struggling to fly, no adults seen.",250 m north of Mountain Dr.,34.45744,-119.65407,15,248.2,,ID2927,-13319830.14374271,4090391.681512486
10174,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Family Student Housing",28 Mar 2020,"Ferraro, D.",Egg in Nest,Artichoke,,Nest with two eggs in an artichoke plant.,iNaturalist,34.41718,-119.8725,20,7.1,https://tinyurl.com/yya7qhj4,ID3103,-13344145.660116687,4084957.6133352607
10282,Song Sparrow,SOSP,Melospiza melodia,"Goleta, East Storke Campus, student garden/greenhouse",25 Mar 2021,"Chapman, W.",Carrying Nesting Material,,4,Song sparrow building a nest/carrying material,Birds carrying material for the last two weeks. Nest is obscured by the pine.,34.4207,-119.8584,40,7.5,,ID3263,-13342576.055296501,4085432.618702693
10419,Song Sparrow,SOSP,Melospiza melodia,"Santa Cruz Island, Central Valley",21 Apr 2021,"Holmgren, M.",No Suitable Category, , ,Briefest of looks at a juvenile or fledgling. Did not see adult.,In stand of Coyotebrush and fennel between Research Station and TNC HQ.,33.99587,-119.72037,5,65.9,,ID3406,-13327210.625982305,4028247.481519726
10526,Song Sparrow,SOSP,Melospiza melodia,"Cachuma Lake, Storke Flat",7 May 2021,"Holmgren, M.",Agitated Behavior (clarify), , ,"Very strong territorial response from adult; reluctant to leave area, then circled around me.", ,34.56337,-119.91707,20,229.4,,ID3529,-13349107.16982134,4104702.049575097
10594,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Atascadero Ck mitigation area",16 May 2021,"Compton, D.",Fledgling under Parental Care,,,"Begging fledgling under parental care. Adult approached but did not feed the fledgling, but moved to cover nearby.",,34.42488,-119.80274,20,11.1,,ID3603,-13336380.012438947,4085996.713549993
10597,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Atascadero Ck",16 May 2021,"Compton, D.",Feeding Fledgling,,,Adult feeding fledgling begging pretty persistently. Fledgling was well developed and mobile. Begging of second individual heard nearby.,,34.42366,-119.81476,20,4.7,,ID3606,-13337718.072718285,4085832.0705126175
10673,Song Sparrow,SOSP,Melospiza melodia,"Goleta, North Campus Open Space (NCOS)",25 May 2021,"Tindall, B.",Agitated Behavior (clarify),Suaeda,,2 birds popped out of shrub and stuck way too close to us; sound of probable nestlings., ,34.42126,-119.87787,10,7,,ID3695,-13344743.445782246,4085508.1895820983
10700,Song Sparrow,SOSP,Melospiza melodia,"Santa Ynez Valley, Rancho Alegre",29 May 2021,"Holmgren, M.",Fledgling with Presumed Parent, , ,Fledgling probably under parental care at same place as first towhee fledgling., ,34.56562,-119.94583,6,256,,ID3724,-13352308.718376556,4105006.2055877135
10703,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB, nr Chancellor's residence",27 May 2021,"Compton, D.",Fledgling Begging, , ,"Begging fledgling with pale gape, following adult.", ,34.40916,-119.84422,20,12.8,,ID3727,-13340997.544917054,4083875.4314552275
10796,Song Sparrow,SOSP,Melospiza melodia,"Goleta, COPR, Devereux Slough",8 Jun 2021,"Levasheff, D.",Fledgling with Presumed Parent, , ,Three freshly fledged birds observed foraging around bushes near the slough's edge., ,34.41214,-119.87624,5,2.6,https://tinyurl.com/3w3xk2hv,ID3838,-13344561.995012252,4084277.52682148
10827,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Atascadero Ck",14 Jun 2021,"Holmgren, M.",Carrying Food, , ,Adult carrying food that it delivered to fledgling.,in creek bottom,34.4233,-119.81822,5,3.1,,ID3869,-13338103.238156425,4085783.4877803396
10896,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",22 Jun 2021,"Kincaid, G.",Fledgling under Parental Care, , ,2 young birds under care of an adult. No feeding seen, ,34.40753,-119.84864,5,14.1,,ID3947,-13341489.57706636,4083655.499446277
10907,Song Sparrow,SOSP,Melospiza melodia,"Goleta, North Campus Open Space (NCOS)",24 Jun 2021,"Kincaid, G.",Fledgling Begging, , ,2 young birds chasing and begging from adult, ,34.42113,-119.87226,20,3.6,,ID3958,-13344118.943438895,4085490.6462971256
10979,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Tecolote Ck",1 Jul 2021,"Holmgren, M.",Fledgling under Parental Care, , ,Family group of 4 included 3 fledglings., ,34.45603,-119.91734,10,44.1,,ID4030,-13349137.226083854,4090201.3233947325
10992,Song Sparrow,SOSP,Melospiza melodia,"N VSFB, Santa Ynez River Estuary",5 Jul 2021,"Holmgren, M.",Feeding Fledgling, , ,"Adult carrying food to, and feeding, fledgling in tule patch near RR trestle", ,34.69114,-120.60013,4,3.7,,ID4043,-13425145.061202593,4121987.1170874005
11012,Song Sparrow,SOSP,Melospiza melodia,"Goleta, San Jose Ck",31 May 2021,"Compton, D.",Feeding Fledgling, , ,Adult feeding fledgling. Two additional fledglings begging nearby.,nr N. Patterson Ave,34.457,-119.81044,20,29.4,,ID4063,-13337237.172518056,4090332.278634256
11070,Song Sparrow,SOSP,Melospiza melodia,"Goleta, North Campus Open Space (NCOS)",22 Jul 2021,"Holmgren, M.",Family Group in Close Association, , ,Two fledglings with two adults in Atriplex. Adults quite concerned about the presence of 3 bird counters., ,34.42006,-119.87757,10,6.5,,ID4131,-13344710.04993501,4085346.252603124
11110,Song Sparrow,SOSP,Melospiza melodia,"Montecito, San Ysidro Ck",3 Aug 2021,"Holmgren, M.",Feeding Fledgling,,,Adult hanging with fledgling and then it finally fed it upstream of the Stonebridge,,34.43168,-119.62183,10,42,,ID4169,-13316241.203359535,4086914.4400755325
11201,Song Sparrow,SOSP,Melospiza melodia,"Santa Barbara, Arroyo Burro Ck",12 Mar 2022,"Holmgren, M.",Physiological--Brood Patch, , ,"Pair excessively agitated. Bird in photo shows brood patch, which it preened while the other member of the pair flies back-and-forth around me. ", ,34.4248,-119.75032,5,31.2,https://services1.arcgis.com/4TXrdeWh0RyCqPgB/arcgis/rest/services/service_59ac11efcc094ee49971f1bd085b06f0/FeatureServer/0/38/attachments/21,AID038,-13330544.644731564,4085985.9172116374
11222,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Lake Los Carneros ",17 Mar 2022,"O'Loghlen, A.",Nestling in Nest, , ,Observed a SOSP make repeated visits to site carrying food,I did not observe the actual nest. Food delivery was to a patch of dead Mustard stalks and low vegetation.,34.44412,-119.84645,3,24.5,https://services1.arcgis.com/4TXrdeWh0RyCqPgB/arcgis/rest/services/service_59ac11efcc094ee49971f1bd085b06f0/FeatureServer/0/45/attachments/26,AID045,-13341245.787381522,4088593.5330459797
11241,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",15 Mar 2022,"Roberts, M.",Carrying Nesting Material, , ,carrying nesting material,East Depressions. Observed on CCBER's monthly bird survey at the campus lagoon.,34.40669,-119.84738,2,4.7, ,ID4274,-13341349.314507958,4083542.161924716
11260,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Atascadero Ck mitigation area",24 Mar 2022,"O'Loghlen, A.",Carrying Nesting Material, , ,Carrying grasses in bill.,"Rothstein, J. present",34.42568,-119.80149,3,9.3,https://services1.arcgis.com/4TXrdeWh0RyCqPgB/arcgis/rest/services/service_59ac11efcc094ee49971f1bd085b06f0/FeatureServer/0/67/attachments/41,AID067,-13336240.863075454,4086104.677501779
11273,Song Sparrow,SOSP,Melospiza melodia,"Goleta, San Jose Ck",5 Apr 2022,"Viale, P.",Carrying Food, , ,Song sparrow with large insect flying into unidentified tree.,"Observed with O’Loghlen, A.",34.44824,-119.81543,5,18.4,https://services1.arcgis.com/4TXrdeWh0RyCqPgB/arcgis/rest/services/service_59ac11efcc094ee49971f1bd085b06f0/FeatureServer/0/81/attachments/52,AID081,-13337792.656777114,4089149.6864745403
11489,Song Sparrow,SOSP,Melospiza melodia,"Cachuma Lake, Storke Flat",11 May 2022,"Holmgren, M.",Fledgling under Parental Care, , ,"Fledgling perched next to adult, hyper aggressive male in vicinity.", ,34.56499,-119.91632,25,229.4, ,AID198,-13349023.680203248,4104921.0410747104
11520,Song Sparrow,SOSP,Melospiza melodia,"Ellwood, N of Hollister at Coronado",20 May 2022,"O'Loghlen, A.",Carrying Food, , ,Adult carrying food in bill, ,34.43127,-119.89297,4,27,https://services1.arcgis.com/4TXrdeWh0RyCqPgB/arcgis/rest/services/service_74609b938ba1424a93486ea68fa821e5/FeatureServer/0/156/attachments/94,AID236,-13346424.370093225,4086859.1044493527
11598,Song Sparrow,SOSP,Melospiza melodia,"Santa Barbara, Arroyo Burro Ck",10 Jun 2022,"Holmgren, M.",Family Group in Close Association, , ,Family of 4 including at least 2 fledglings, ,34.42433,-119.75017,5,31.1,https://services1.arcgis.com/4TXrdeWh0RyCqPgB/arcgis/rest/services/service_74609b938ba1424a93486ea68fa821e5/FeatureServer/0/242/attachments/146,AID323,-13330527.946807943,4085922.488932444
11672,Song Sparrow,SOSP,Melospiza melodia,"Gaviota Coast, Tecolote Ck",7 Jun 2022,"Holmgren, M.",Carrying Food, , ,Adult carrying small food item; destination not determined.,With Steve Colwell.,34.44946,-119.91803,10,33.7, ,ID4502,-13349214.036532503,4089314.377948133
11685,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Atascadero Ck mitigation area",22 May 2022,"Compton, D.",Carrying Nesting Material, , ,Adult gathering nesting material (dry grass) and flying into the willows.,Birding with Andrea Dransfield,34.42474,-119.8034,20,11.8, ,AID348,-13336453.483302869,4085977.8199646515
11720,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Atascadero Ck mitigation area",13 Jun 2022,"Altstatt, J.",Fledgling with Presumed Parent, , ,"fledlging barely able to fly, at edge of pond","Pond area. Adults in area, possibly another fledgling also",34.42508,-119.80302,3,10.1,https://services1.arcgis.com/4TXrdeWh0RyCqPgB/arcgis/rest/services/service_74609b938ba1424a93486ea68fa821e5/FeatureServer/0/304/attachments/177,AID384,-13336411.18189637,4086023.704441081
11753,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Tecolote Ck",20 Jun 2022,"Holmgren, M.",Family Group in Close Association, , ,2 adults and 2 fledglings feeding in creek together., ,34.44265,-119.91827,5,22.4, ,AID421,-13349240.753210293,4088395.1063015796
11785,Song Sparrow,SOSP,Melospiza melodia,Carpinteria Bluffs,29 May 2022,"Compton, D.",Feeding Fledgling, , ,Adult feeding fledgling at the edge of a fallow field, ,34.38622,-119.50481,20,20.3, ,AID457,-13303214.596546909,4080780.5861213747
